sample interval	     V5	     V2
          12749	 -0.180	  1.550
          12750	 -0.190	  1.480
          12751	 -0.185	  1.405
          12752	 -0.180	  1.345
          12753	 -0.160	  1.290
          12754	 -0.165	  1.220
          12755	 -0.160	  1.145
          12756	 -0.160	  1.050
          12757	 -0.160	  0.960
          12758	 -0.160	  0.885
          12759	 -0.145	  0.820
          12760	 -0.145	  0.755
          12761	 -0.145	  0.680
          12762	 -0.150	  0.615
          12763	 -0.140	  0.545
          12764	 -0.145	  0.495
          12765	 -0.155	  0.465
          12766	 -0.150	  0.410
          12767	 -0.155	  0.345
          12768	 -0.170	  0.310
          12769	 -0.185	  0.265
          12770	 -0.185	  0.250
          12771	 -0.200	  0.230
          12772	 -0.190	  0.210
          12773	 -0.215	  0.175
          12774	 -0.225	  0.145
          12775	 -0.250	  0.110
          12776	 -0.270	  0.085
          12777	 -0.270	  0.075
          12778	 -0.260	  0.070
          12779	 -0.275	  0.055
          12780	 -0.295	  0.030
          12781	 -0.300	  0.010
          12782	 -0.295	  0.015
          12783	 -0.295	  0.000
          12784	 -0.305	  0.010
          12785	 -0.310	  0.000
          12786	 -0.310	 -0.020
          12787	 -0.320	 -0.035
          12788	 -0.320	 -0.020
          12789	 -0.310	 -0.015
          12790	 -0.305	 -0.025
          12791	 -0.310	 -0.030
          12792	 -0.330	 -0.045
          12793	 -0.325	 -0.045
          12794	 -0.340	 -0.035
          12795	 -0.325	 -0.035
          12796	 -0.330	 -0.040
          12797	 -0.325	 -0.035
          12798	 -0.340	 -0.050
          12799	 -0.345	 -0.055
          12800	 -0.355	 -0.045
          12801	 -0.335	 -0.020
          12802	 -0.330	 -0.025
          12803	 -0.345	 -0.030
          12804	 -0.345	 -0.040
          12805	 -0.355	 -0.045
          12806	 -0.355	 -0.030
          12807	 -0.355	 -0.010
          12808	 -0.345	 -0.030
          12809	 -0.350	 -0.030
          12810	 -0.355	 -0.035
          12811	 -0.360	 -0.040
          12812	 -0.360	 -0.030
          12813	 -0.350	 -0.025
          12814	 -0.355	 -0.020
          12815	 -0.365	 -0.030
          12816	 -0.365	 -0.035
          12817	 -0.375	 -0.045
          12818	 -0.375	 -0.040
          12819	 -0.360	 -0.040
          12820	 -0.355	 -0.040
          12821	 -0.350	 -0.055
          12822	 -0.355	 -0.055
          12823	 -0.370	 -0.070
          12824	 -0.370	 -0.075
          12825	 -0.370	 -0.065
          12826	 -0.365	 -0.065
          12827	 -0.380	 -0.065
          12828	 -0.385	 -0.080
          12829	 -0.390	 -0.090
          12830	 -0.395	 -0.090
          12831	 -0.385	 -0.090
          12832	 -0.375	 -0.095
          12833	 -0.380	 -0.095
          12834	 -0.395	 -0.110
          12835	 -0.415	 -0.125
          12836	 -0.400	 -0.115
          12837	 -0.400	 -0.120
          12838	 -0.395	 -0.125
          12839	 -0.400	 -0.125
          12840	 -0.400	 -0.140
          12841	 -0.395	 -0.155
          12842	 -0.405	 -0.140
          12843	 -0.385	 -0.145
          12844	 -0.380	 -0.145
          12845	 -0.390	 -0.140
          12846	 -0.395	 -0.150
          12847	 -0.395	 -0.170
          12848	 -0.400	 -0.160
          12849	 -0.395	 -0.165
          12850	 -0.390	 -0.160
          12851	 -0.390	 -0.160
          12852	 -0.390	 -0.170
          12853	 -0.410	 -0.185
          12854	 -0.410	 -0.185
          12855	 -0.390	 -0.170
          12856	 -0.380	 -0.165
          12857	 -0.390	 -0.165
          12858	 -0.400	 -0.190
          12859	 -0.395	 -0.200
          12860	 -0.400	 -0.190
          12861	 -0.395	 -0.180
          12862	 -0.385	 -0.185
          12863	 -0.380	 -0.180
          12864	 -0.390	 -0.200
          12865	 -0.400	 -0.205
          12866	 -0.395	 -0.200
          12867	 -0.395	 -0.195
          12868	 -0.385	 -0.185
          12869	 -0.385	 -0.190
          12870	 -0.385	 -0.210
          12871	 -0.410	 -0.210
          12872	 -0.415	 -0.205
          12873	 -0.395	 -0.185
          12874	 -0.380	 -0.205
          12875	 -0.380	 -0.190
          12876	 -0.375	 -0.195
          12877	 -0.395	 -0.210
          12878	 -0.395	 -0.205
          12879	 -0.395	 -0.195
          12880	 -0.385	 -0.190
          12881	 -0.385	 -0.200
          12882	 -0.385	 -0.210
          12883	 -0.385	 -0.215
          12884	 -0.390	 -0.210
          12885	 -0.400	 -0.195
          12886	 -0.380	 -0.195
          12887	 -0.380	 -0.205
          12888	 -0.365	 -0.210
          12889	 -0.375	 -0.220
          12890	 -0.380	 -0.210
          12891	 -0.370	 -0.205
          12892	 -0.355	 -0.195
          12893	 -0.355	 -0.195
          12894	 -0.365	 -0.215
          12895	 -0.375	 -0.215
          12896	 -0.380	 -0.215
          12897	 -0.365	 -0.205
          12898	 -0.365	 -0.200
          12899	 -0.365	 -0.210
          12900	 -0.360	 -0.215
          12901	 -0.375	 -0.220
          12902	 -0.375	 -0.215
          12903	 -0.360	 -0.205
          12904	 -0.340	 -0.210
          12905	 -0.340	 -0.220
          12906	 -0.340	 -0.220
          12907	 -0.345	 -0.240
          12908	 -0.345	 -0.215
          12909	 -0.340	 -0.215
          12910	 -0.330	 -0.210
          12911	 -0.335	 -0.210
          12912	 -0.345	 -0.210
          12913	 -0.350	 -0.225
          12914	 -0.360	 -0.210
          12915	 -0.350	 -0.195
          12916	 -0.330	 -0.160
          12917	 -0.320	 -0.130
          12918	 -0.310	 -0.020
          12919	 -0.310	  0.280
          12920	 -0.280	  0.695
          12921	 -0.220	  0.870
          12922	 -0.135	  0.680
          12923	  0.030	  0.390
          12924	  0.360	  0.230
          12925	  0.710	  0.185
          12926	  0.785	  0.125
          12927	  0.565	  0.090
          12928	  0.255	  0.000
          12929	  0.100	 -0.105
          12930	  0.080	 -0.250
          12931	  0.080	 -0.420
          12932	  0.095	 -0.605
          12933	  0.090	 -0.775
          12934	  0.095	 -0.980
          12935	  0.085	 -1.190
          12936	  0.070	 -1.375
          12937	  0.075	 -1.540
          12938	  0.095	 -1.670
          12939	  0.100	 -1.815
          12940	  0.100	 -1.945
          12941	  0.100	 -2.115
          12942	  0.095	 -2.320
          12943	  0.095	 -2.510
          12944	  0.075	 -2.660
          12945	  0.070	 -2.740
          12946	  0.055	 -2.825
          12947	  0.040	 -2.910
          12948	  0.005	 -3.005
          12949	 -0.035	 -3.075
          12950	 -0.085	 -3.115
          12951	 -0.145	 -3.130
          12952	 -0.200	 -3.140
          12953	 -0.275	 -3.175
          12954	 -0.350	 -3.195
          12955	 -0.435	 -3.210
          12956	 -0.530	 -3.200
          12957	 -0.580	 -3.190
          12958	 -0.565	 -3.190
          12959	 -0.540	 -3.180
          12960	 -0.505	 -3.195
          12961	 -0.480	 -3.175
          12962	 -0.480	 -3.140
          12963	 -0.475	 -3.085
          12964	 -0.480	 -3.015
          12965	 -0.490	 -2.925
          12966	 -0.480	 -2.810
          12967	 -0.495	 -2.665
          12968	 -0.490	 -2.490
          12969	 -0.460	 -2.265
          12970	 -0.425	 -2.040
          12971	 -0.410	 -1.775
          12972	 -0.380	 -1.530
          12973	 -0.350	 -1.295
          12974	 -0.355	 -1.050
          12975	 -0.355	 -0.810
          12976	 -0.355	 -0.615
          12977	 -0.360	 -0.415
          12978	 -0.390	 -0.235
          12979	 -0.385	 -0.085
          12980	 -0.385	  0.105
          12981	 -0.385	  0.275
          12982	 -0.370	  0.405
          12983	 -0.365	  0.520
          12984	 -0.370	  0.590
          12985	 -0.375	  0.650
          12986	 -0.360	  0.710
          12987	 -0.335	  0.770
          12988	 -0.330	  0.800
          12989	 -0.335	  0.835
          12990	 -0.335	  0.865
          12991	 -0.330	  0.900
          12992	 -0.330	  0.945
          12993	 -0.320	  0.980
          12994	 -0.295	  1.020
          12995	 -0.285	  1.050
          12996	 -0.285	  1.065
          12997	 -0.290	  1.090
          12998	 -0.285	  1.125
          12999	 -0.295	  1.165
          13000	 -0.260	  1.190
          13001	 -0.285	  1.240
          13002	 -0.290	  1.255
          13003	 -0.295	  1.290
          13004	 -0.305	  1.325
          13005	 -0.285	  1.370
          13006	 -0.275	  1.400
          13007	 -0.275	  1.425
          13008	 -0.275	  1.440
          13009	 -0.280	  1.475
          13010	 -0.275	  1.520
          13011	 -0.270	  1.560
          13012	 -0.255	  1.600
          13013	 -0.250	  1.625
          13014	 -0.245	  1.655
          13015	 -0.250	  1.680
          13016	 -0.235	  1.720
          13017	 -0.230	  1.765
          13018	 -0.220	  1.790
          13019	 -0.210	  1.815
          13020	 -0.230	  1.845
          13021	 -0.225	  1.860
          13022	 -0.225	  1.890
          13023	 -0.200	  1.920
          13024	 -0.180	  1.940
          13025	 -0.175	  1.960
          13026	 -0.170	  1.960
          13027	 -0.180	  1.970
          13028	 -0.180	  1.985
          13029	 -0.165	  1.990
          13030	 -0.155	  1.995
          13031	 -0.165	  1.980
          13032	 -0.165	  1.970
          13033	 -0.165	  1.940
          13034	 -0.160	  1.930
          13035	 -0.135	  1.900
          13036	 -0.135	  1.885
          13037	 -0.140	  1.845
          13038	 -0.140	  1.795
          13039	 -0.125	  1.745
          13040	 -0.125	  1.700
          13041	 -0.115	  1.665
          13042	 -0.105	  1.610
          13043	 -0.105	  1.530
          13044	 -0.090	  1.470
          13045	 -0.090	  1.400
          13046	 -0.085	  1.345
          13047	 -0.080	  1.290
          13048	 -0.075	  1.220
          13049	 -0.085	  1.150
          13050	 -0.095	  1.075
          13051	 -0.100	  1.000
          13052	 -0.110	  0.940
          13053	 -0.095	  0.890
          13054	 -0.075	  0.825
          13055	 -0.090	  0.765
          13056	 -0.090	  0.700
          13057	 -0.115	  0.630
          13058	 -0.125	  0.580
          13059	 -0.115	  0.550
          13060	 -0.105	  0.490
          13061	 -0.125	  0.450
          13062	 -0.140	  0.380
          13063	 -0.145	  0.345
          13064	 -0.145	  0.320
          13065	 -0.135	  0.290
          13066	 -0.125	  0.265
          13067	 -0.140	  0.220
          13068	 -0.155	  0.195
          13069	 -0.165	  0.165
          13070	 -0.175	  0.135
          13071	 -0.180	  0.120
          13072	 -0.175	  0.105
          13073	 -0.190	  0.080
          13074	 -0.200	  0.055
          13075	 -0.220	  0.045
          13076	 -0.215	  0.040
          13077	 -0.210	  0.030
          13078	 -0.210	  0.025
          13079	 -0.205	  0.015
          13080	 -0.215	  0.005
          13081	 -0.220	 -0.025
          13082	 -0.215	 -0.015
          13083	 -0.200	 -0.010
          13084	 -0.190	 -0.020
          13085	 -0.195	 -0.025
          13086	 -0.210	 -0.030
          13087	 -0.210	 -0.030
          13088	 -0.205	 -0.030
          13089	 -0.215	 -0.020
          13090	 -0.200	 -0.030
          13091	 -0.205	 -0.025
          13092	 -0.220	 -0.040
          13093	 -0.225	 -0.045
          13094	 -0.225	 -0.040
          13095	 -0.200	 -0.025
          13096	 -0.200	 -0.015
          13097	 -0.200	 -0.025
          13098	 -0.215	 -0.035
          13099	 -0.225	 -0.045
          13100	 -0.235	 -0.035
          13101	 -0.225	 -0.015
          13102	 -0.225	 -0.015
          13103	 -0.245	 -0.010
          13104	 -0.235	 -0.005
          13105	 -0.225	 -0.015
          13106	 -0.220	 -0.005
          13107	 -0.205	  0.015
          13108	 -0.195	  0.020
          13109	 -0.225	  0.015
          13110	 -0.225	  0.020
          13111	 -0.230	  0.015
          13112	 -0.240	  0.030
          13113	 -0.240	  0.030
          13114	 -0.255	  0.030
          13115	 -0.250	  0.025
          13116	 -0.255	  0.020
          13117	 -0.250	  0.015
          13118	 -0.245	  0.025
          13119	 -0.220	  0.020
          13120	 -0.220	  0.035
          13121	 -0.225	  0.030
          13122	 -0.250	  0.010
          13123	 -0.260	  0.015
          13124	 -0.255	 -0.005
          13125	 -0.240	 -0.010
          13126	 -0.210	 -0.005
          13127	 -0.205	 -0.035
          13128	 -0.205	 -0.045
          13129	 -0.205	 -0.070
          13130	 -0.210	 -0.070
          13131	 -0.205	 -0.075
          13132	 -0.200	 -0.090
          13133	 -0.215	 -0.105
          13134	 -0.215	 -0.120
          13135	 -0.205	 -0.125
          13136	 -0.200	 -0.125
          13137	 -0.185	 -0.125
          13138	 -0.180	 -0.120
          13139	 -0.185	 -0.120
          13140	 -0.210	 -0.135
          13141	 -0.220	 -0.145
          13142	 -0.225	 -0.135
          13143	 -0.220	 -0.120
          13144	 -0.220	 -0.145
          13145	 -0.230	 -0.145
          13146	 -0.235	 -0.165
          13147	 -0.265	 -0.180
          13148	 -0.275	 -0.180
          13149	 -0.280	 -0.170
          13150	 -0.275	 -0.170
          13151	 -0.270	 -0.175
          13152	 -0.260	 -0.180
          13153	 -0.275	 -0.185
          13154	 -0.280	 -0.180
          13155	 -0.270	 -0.175
          13156	 -0.265	 -0.175
          13157	 -0.275	 -0.175
          13158	 -0.270	 -0.190
          13159	 -0.290	 -0.200
          13160	 -0.290	 -0.195
          13161	 -0.275	 -0.190
          13162	 -0.270	 -0.185
          13163	 -0.280	 -0.185
          13164	 -0.280	 -0.200
          13165	 -0.285	 -0.210
          13166	 -0.295	 -0.200
          13167	 -0.295	 -0.195
          13168	 -0.280	 -0.200
          13169	 -0.300	 -0.200
          13170	 -0.300	 -0.220
          13171	 -0.315	 -0.220
          13172	 -0.305	 -0.215
          13173	 -0.300	 -0.210
          13174	 -0.280	 -0.205
          13175	 -0.305	 -0.220
          13176	 -0.295	 -0.230
          13177	 -0.305	 -0.235
          13178	 -0.310	 -0.225
          13179	 -0.300	 -0.205
          13180	 -0.290	 -0.210
          13181	 -0.285	 -0.215
          13182	 -0.295	 -0.235
          13183	 -0.300	 -0.245
          13184	 -0.305	 -0.225
          13185	 -0.285	 -0.210
          13186	 -0.275	 -0.195
          13187	 -0.300	 -0.210
          13188	 -0.295	 -0.225
          13189	 -0.305	 -0.235
          13190	 -0.310	 -0.230
          13191	 -0.295	 -0.215
          13192	 -0.285	 -0.215
          13193	 -0.290	 -0.215
          13194	 -0.290	 -0.240
          13195	 -0.305	 -0.230
          13196	 -0.295	 -0.225
          13197	 -0.280	 -0.205
          13198	 -0.280	 -0.210
          13199	 -0.275	 -0.210
          13200	 -0.290	 -0.220
          13201	 -0.285	 -0.220
          13202	 -0.295	 -0.220
          13203	 -0.285	 -0.200
          13204	 -0.280	 -0.210
          13205	 -0.280	 -0.205
          13206	 -0.295	 -0.225
          13207	 -0.290	 -0.230
          13208	 -0.290	 -0.220
          13209	 -0.285	 -0.205
          13210	 -0.270	 -0.205
          13211	 -0.270	 -0.190
          13212	 -0.260	 -0.190
          13213	 -0.265	 -0.170
          13214	 -0.260	 -0.120
          13215	 -0.245	  0.035
          13216	 -0.220	  0.390
          13217	 -0.180	  0.780
          13218	 -0.145	  0.800
          13219	 -0.055	  0.520
          13220	  0.175	  0.300
          13221	  0.550	  0.225
          13222	  0.810	  0.205
          13223	  0.680	  0.170
          13224	  0.370	  0.115
          13225	  0.150	  0.060
          13226	  0.110	  0.005
          13227	  0.125	 -0.085
          13228	  0.180	 -0.230
          13229	  0.170	 -0.430
          13230	  0.175	 -0.650
          13231	  0.190	 -0.925
          13232	  0.195	 -1.170
          13233	  0.210	 -1.405
          13234	  0.220	 -1.680
          13235	  0.210	 -1.920
          13236	  0.175	 -2.125
          13237	  0.140	 -2.290
          13238	  0.120	 -2.425
          13239	  0.150	 -2.530
          13240	  0.160	 -2.615
          13241	  0.140	 -2.695
          13242	  0.125	 -2.785
          13243	  0.095	 -2.885
          13244	  0.070	 -2.975
          13245	  0.050	 -3.020
          13246	  0.010	 -3.055
          13247	 -0.055	 -3.060
          13248	 -0.120	 -3.125
          13249	 -0.175	 -3.145
          13250	 -0.245	 -3.160
          13251	 -0.345	 -3.165
          13252	 -0.425	 -3.165
          13253	 -0.480	 -3.165
          13254	 -0.465	 -3.190
          13255	 -0.445	 -3.190
          13256	 -0.415	 -3.165
